chunk_id,document_id,document_title,chunk_type,heading_bucket,score
58249,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,𝐾 1 −𝐾 0 1+9𝑐 0 𝐾 𝑝 (𝐾 1 −𝐾 0 ) 𝑐 1 （ 5-6 ）,107
58251,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,① 𝐴 𝑐 = ∑𝐴 𝑖 𝑉 𝑖 ； ② 𝐴 𝑐 = ∑𝑉 𝑖 /𝐴 𝑖 （ 5-8 ）,107
58252,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,贵州大学2021 届硕士研究生学位论文               基于某实际工程的堆石混凝土力学性能的试验研究,107
58253,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,图5-1 堆石混凝土与理想单向组合状态,107
58255,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,(𝑀 𝑓 𝑀 𝑚 ⁄ )+𝜁 （ 5-12 ）,107
58258,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,5.4.1 混合定律上下限预测,107
58260,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,强作用的量度，将复合材料的有效模量表示如下：,107
58269,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,预测弹性模量上下值之间。,107
58273,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,6.2 堆石混凝土与常态混凝土在细观模型上的比较,107
58277,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,设置耦合参考点，对参考点进行位移加载，边界条件如图 6-2 所示。,107
58278,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,6.4 堆石混凝土细观数值模拟及分析,107
58312,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,过改变单元间接触参数的方式模拟了硬化后混凝土的力学性能，如图 1.16 所,107
58429,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,Table on page 1,107
58430,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,0.9428 ( ) 26.20(1 exp( 0.7117 ))      (3.3) 以上 3 式中： 𝜃 为绝热温升， ℃ ； 𝜏 为龄期，天； e 为自然底数。,107
58431,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,西安理工大学硕士学位论文,107
58432,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,Fig 3- 4  Fitting with an index formula,107
58433,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,1.0212 ( ) 19.11(1 exp( 0.4976 ))      (3.4) 实测温升曲线和拟合曲线见图 3-6 ：,107
58434,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,0.8876 ( ) 17.21(1 exp( 0.6007 ))      (3.5),107
58435,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,0.9272 ( ) 15.35(1 exp( 0.2809 ))      (3.6),107
58436,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,土和堆石率为 55% 的堆石混凝土的绝热温升曲线绘制在一张图上（图 3-9 ）：,107
58437,1601,堆石混凝土热学参数试验及温度应力仿真研究,table,最终绝热温升分别为 19.11 ℃ 、 17.21 ℃ 、 15.29 ℃ ，堆石率与最终绝热温升的关系见图 3-10 。,107
58438,1603,堆石混凝土的质量综合评价研究,table,表 4-13 信度分析结果表,107
58575,1807,基于生命周期的混凝土大坝碳排放评价方法研究,table,(a) 常规混凝土和碾压混凝土技术,107
58580,1810,堆石混凝土与胶凝砂砾石复合材料坝研究,table,水量低时骨料级配不同对 CSG 材料弹模有较大影响。,107
58581,1810,堆石混凝土与胶凝砂砾石复合材料坝研究,table,Table on page 23,107
58584,1810,堆石混凝土与胶凝砂砾石复合材料坝研究,table,Table on page 66,107
58586,1810,堆石混凝土与胶凝砂砾石复合材料坝研究,table,Table on page 82,107
58615,1819,堆石混凝土坝渗流的分析及模拟研究,table,表 4.3 岩土体渗透性分级 [79],107
58630,1829,堆石混凝土施工技术在新疆公路工程中的应用 (1),table,表4.1 赛—果高速专用自密实混凝土原材料,107
58655,1836,堆石混凝土筑坝技术的环境影响评价,table,表 3 原材料运输（至混凝土拌和站）,107
58659,1836,堆石混凝土筑坝技术的环境影响评价,table,表 7 三种混凝土的环境负荷指标,107
58666,1850,打鼓台水库堆石混凝土筑坝技术研究,table,面之中，标准 Drucker-Prager 准则能够参照图 3-4 的内容，在这里面 k 所代表的是为 广义粘聚力。,107
58720,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,绝热温升状态下堆石混凝土各材料能力变化计算结果 表 2,107
58721,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,坝体混凝土热力学参数 表 3,107
58722,1867,石坝河水库坝体绝热温升及施工期温度监测分析,table,混凝土绝热温升公式拟合值 表 4,107
58746,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表2.2                外加剂技术参数,107
58748,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表2.4                         粉煤灰物理参数,107
58794,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,根据市场调查乌鲁木齐地区的材料价格如表 3.13 所示。 表 3.13 材料价格,107
58796,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.15                   自密实混凝土材料造价（元/m 3 ）,107
58798,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.17 相关性分析表,107
58799,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,"a. Predictors: (Constant), 砂率, 水胶比, 外加剂掺量 b. Predictors: (Constant), 砂率, 水胶比, 外加剂掺量, 粉煤灰掺量 表 3.18 回归系数表",107
58801,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,a. Dependent Variable: 坍落度 表 3.19 残差统计表,107
58802,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.20 相关性分析表,107
58803,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,"2 0.974 b 0.948 0.896 16.52271 a. Predictors: (Constant), 水胶比, 砂率, 外加剂掺量 b. Predictors: (Constant), 水胶比, 砂率, 外加剂掺量, 粉煤灰掺量 表 3.21 回归系数表",107
58805,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,粉煤灰掺量 53.333 67.454 0.090 0.791 0.473 a. Dependent Variable: 扩展度 表 3.22 残差统计表,107
58806,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表 3.23 相关性分析表,107
58807,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,"2 0.903 b 0.815 0.709 1.24309 a. Predictors: (Constant), 粉煤灰掺量, 水胶比 b. Predictors: (Constant), 粉煤灰掺量, 水胶比, 砂率，外加剂掺量 表 3.24 回归系数表",107
58809,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,外加剂掺量 618.241 458.696 .234 1.348 0.220 a. Dependent Variable: V 漏斗时间 表 3.25 残差统计表,107
58810,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.26                             相关性分析表,107
58811,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,"1 0.927 a 0.858 0.827 2.94367 2 0.928 b 0.860 0.781 3.31401 a.Predictors: (Constant), 粉煤灰掺量, 水胶比 b.Predictors: (Constant), 粉煤灰掺量, 水胶比, 砂率, 外加剂掺量 表3.27          ",107
58814,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表3.29                            相关性分析表,107
58815,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,"a. Predictors: (Constant), 粉煤灰掺量, 水胶比 b. Predictors: (Constant), 粉煤灰掺量, 水胶比, 砂率, 外加剂掺量 表3.30                              回归系数表",107
58824,1880,自密实混凝土在新疆地区堆石混凝土中的研究及应用,table,表4.6                 现场试验材料量统计,107
58844,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-5 沥青混合料及过渡层Ⅰ区碾压工艺一览表 Table 3-5  Transition layer of asphalt materials and rolling technology Ⅰ area,107
58937,1969,"通信作者: 杨家琦(1993-), 男, 博士, 主要从事堆石混凝土及其数智化施工研究",table,表 1 主要训练参数,107
58956,1989,已建成的堆石混凝土坝使得堆石混凝土的施工工,table,表 1 C25 自密实混凝土配合比和组分参数,107
58978,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 6 施工企业等级适用性评价标准,107
58979,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 1 建筑物级别划分标准,107
58980,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 2 结构型式划分标准,107
58981,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 7 施工机械化程度适用性评价标准,107
58982,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 3 社会效益适用性评价标准,107
58986,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 5 地形条件适用性评价标准,107
58988,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 10 地质条件适用性评价标准,107
58991,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 16 抗震性能划分标准,107
58999,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 24 施工交通运距适用性评价标准,107
59000,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 20 施工工期计划适用性评价标准,107
59001,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 25 本地人工成本适用性评价标准,107
59002,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 21 堆石骨料料场储量适用性评价标准,107
59004,2030,"在工程实践中,堆石混凝土依靠自身独特的施工工艺,",table,表 27 堆石混凝土的适用性评价分级标准,107
59017,2038,C 15 自密实堆石混凝土作为筑坝材料,table,表 2 坝体材料调整情况,107
59018,2040,了解坝体堆石混凝土施工期和运行期的变化,table,表 1 混凝土砌石重力坝统计表,107
59019,2040,了解坝体堆石混凝土施工期和运行期的变化,table,表 3 自密实混凝土和堆石参数表,107
59039,2071,"狭窄、地形地质条件一般,筑坝材料采用 C25堆石混凝土,适应坝体变形的止水结构、防渗面板设计,施工质量控制,简化施工工",table,表 1 2013 年 黑 龙江 奇克 站 与 乌 云站 时 段 相 关 水 位 拟 合 计 算表,107
59040,2071,"狭窄、地形地质条件一般,筑坝材料采用 C25堆石混凝土,适应坝体变形的止水结构、防渗面板设计,施工质量控制,简化施工工",table,表 1 自 密 实 性 能 混凝 土 配 合比 指 标 表,107
59048,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,表 2 堆石混凝土拱坝参照砌石拱坝或混凝土拱坝参数取值时的弹性模量 （单位： GPa ）,107
59052,2087,"坝 , 现有 30 余座堆石混凝土大坝正在施工",table,Table on page 7,107
59055,2097,自密实堆石混凝土的施工性和硬化后性能,table,而多元复合胶凝材料用量和CFB掺量影响较小。V漏斗排,107
59056,2097,自密实堆石混凝土的施工性和硬化后性能,table,多元复合胶凝材料用量500 kg/m,107
59057,2097,自密实堆石混凝土的施工性和硬化后性能,table,复合胶凝材料用量对拌合物V漏斗排空时间的影响远不,107
59058,2097,自密实堆石混凝土的施工性和硬化后性能,table,多元复合胶凝材料用量500 kg/m,107
59077,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 １ 原材料特性统计表,107
59078,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 ２ 粉砂岩加工细骨料性能检测数据,107
59079,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,结论 不满足 不满足 不满足 满足 不满足 不满足,107
59080,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 ３ 石英砂岩加工细骨料性能检测数据统计表,107
59084,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 ７ 坝体高自密实混凝土性能指标检测值,107
59086,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 ９ 坝体结构计算参数取值表,107
59087,2140,"坝体堆石混凝土总用量 12 万 m3 , 其中高自密实混",table,表 １０ 坝体高自密实混凝土综合单价对比表,107
59108,2177,"堆石混凝土, 是利用自密实混凝土的高流动",table,表 2 混凝土层面抗剪断参数,107
59151,2221,在堆石混凝土拱坝施工过程中,table,表 5 混凝土与基岩的热力学参数,107
59164,2233,堆石混凝土因其温控优势及施工便捷性,table,表 7 抗滑稳定计算结果表,107
59167,2235,堆石混凝土建设大坝,table,表 3 高自密实性能混凝土配合比( 堆石率 55．00% ),107
59168,2240,曲溪水库堆石混凝土重力坝静动力分析,table,表 1 溢流坝段坝体体型参数 单位: m,107
59222,2266,自密实堆石混凝土坝建设生命周期环境效益分析,table,表 1 大坝混凝土的原材料和对应碳排放,107
59223,2266,自密实堆石混凝土坝建设生命周期环境效益分析,table,表 2 不同材料的运输长度,107
59227,2272,自密实堆石混凝土重力坝施工技术应用研究——以甘肃省某堆石混凝土重力坝为例,table,W / P =0.8 ； C %=25,107
59228,2272,自密实堆石混凝土重力坝施工技术应用研究——以甘肃省某堆石混凝土重力坝为例,table,W / P =0.95 ； C %=45,107
57814,1163,A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete,table,V. STATIC BEHAVIOR OF ROCK-FILLED MATERIALS,105
58491,1779,FEMA Dam Awareness Technical Assistance,table,Table 1: Common Dam Types,105
58496,1780,FEMA Dam Awareness Fact Sheet,table,Source: 2016 NID database (accessed December 2017). Navigation: 0.2% Debris Control: 0.6% Grade Stabilization: 1.0% Tailings: 1.3% Hydroelectric: 2.3% Fish and ,105
58955,1983,堆石混凝土坝的施工层面是相对薄弱,table,Table 2 Performance of YOLOv11-Seg instance segmentation pre-trained models at different scales,105
57809,1159,Experimental Research on the Properties of Rock-Filled Concrete,table,"Appl. Sci. 2019 , 9 , 3767 9 of 14",103
57836,1329,再生骨料粒径对堆石混凝土性能的影响研究,table,g $! o Å ^ Ü 11,103
58058,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表7 检测孔及试验段 Table 7 Test holes and test sections,103
58059,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表8 钻孔压水试验结果汇总表 Table 8	                                   Summary of borehole water pressure test results,103
58099,1515,核子密度仪在堆石混凝土中的应用,table,表 1 MC-3 型核子湿度密度仪测试结果,103
58153,1567,高寒地区堆石混凝土重力坝技术研究,table,By QI Yong-ji:Technology research on rockfill concrete gravity dam in alpine region,103
58262,1576,基于某实际工程的堆石混凝土力学性能的试验研究,table,静力弹性模量(GPa) 34.1 35.3 3.52%,103
58288,1581,基于随机骨料投放的堆石混凝土断裂性能研究,table,图 3.4 试验梁构件尺寸 Fig. 3.4 Dimensions of test beam,103
58324,1583,堆石混凝土中自密实混凝土充填性能的离散元模拟研究,table,10.0 1.0 12.0 0.9,103
58588,1813,堆石混凝土坝中预制块模板的侧压力研究,table,表 2-2 新浇筑混凝土模板侧压力 (KPa),103
58675,1856,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,table,西京学院硕士学位论文,103
58858,1888,金平水电站碾压式沥青混凝土心墙堆石坝施工方案研究,table,表 3-17 沥青混凝土水稳定性试验成果 Table 3-17  asphalt concrete water stability test results,103
58900,1905,《胶结颗粒料筑坝技术导则》亮点解读与思考,table,表 2 原材料的主要检测项目 、 频次和控制标准,103
58906,1911,图 1 堆石混凝土重力坝施工工艺图,table,Table 5 The water pressure test data of checking holes,103
58910,1925,关于软岩地基上修建堆石混凝土坝的探讨,table,表 2 河床坝段结构稳定及应力计算成果表,103
58911,1925,关于软岩地基上修建堆石混凝土坝的探讨,table,表 3 岸坡坝段结构稳定及应力计算成果表,103
58932,1953,"新进展,认为采用软岩筑坝时需做好坝体分区设计,确",table,表 1 洪流水库重力坝有限元参数建议值,103
59009,2033,优选堆石混凝土双曲拱坝作为水库大坝坝型,table,表 2 坝体应力分析荷载组合,103
59096,2154,"为 217.7m,大坝坝体为自密实堆石混凝土重力坝,混凝土浇筑",table,表2 洪水位及设计水位 Table 2 Flood level and design level,103
59098,2154,"为 217.7m,大坝坝体为自密实堆石混凝土重力坝,混凝土浇筑",table,表3 泥沙及水库淤积 Table 3 Silt and reservoir silting,103
59099,2154,"为 217.7m,大坝坝体为自密实堆石混凝土重力坝,混凝土浇筑",table,表7 荷载组合 Table 7 Load combination,103
59104,2157,大坝为自密实堆石混凝土重力,table,表1　项目的地基开挖情况,103
59166,2233,堆石混凝土因其温控优势及施工便捷性,table,表 9 大坝层面抗滑稳定计算成果,103
58888,1896,Wang 等 - 2025 - Research on damage characterization of SCC and rock composite specimens based on CPU and GPU heterog,table,www.nature.com/scientificreports/,98
58539,1781,FEMA Dam Safety Inundation Mapping and Flood Risks,table,Appendix B Glossary,97
59128,2192,工程采用自密实混凝土浇筑坝体,table,表 3 材料试验复核表,97
57806,1159,Experimental Research on the Properties of Rock-Filled Concrete,table,"Appl. Sci. 2019 , 9 , 3767 4 of 14",95
57808,1159,Experimental Research on the Properties of Rock-Filled Concrete,table,0 10 20 30 40,95
57817,1284,Application of Iron Ore Tailings and Phosphogypsum to Create Artificial Rockfills Used in Rock-Filled Concrete,table,Figure 1. Accumulation states of iron ( a ) ore tailing sand and ( b ) phosphogypsum.,95
57837,1329,再生骨料粒径对堆石混凝土性能的影响研究,table,g %! Ä Æ R ; + K d,95
57838,1330,利用堆石混凝土替代浆砌石实施坝体施工的技术难点与应用前景分析,table,张　磊 ∥ 利用堆石混凝土替代浆砌石实施坝体施工的技术难点与应用前景分析,95
57840,1330,利用堆石混凝土替代浆砌石实施坝体施工的技术难点与应用前景分析,table,表 3 围滩水电站工程某阶段Ｃ 15 自密实混凝土配合比,95
57841,1330,利用堆石混凝土替代浆砌石实施坝体施工的技术难点与应用前景分析,table,表 2 全环衬砌浇筑作业循环时间统计,95
57843,1331,北疆严寒地区堆石混凝土围堰施工技术的试验及研究,table,表 2   粉煤灰物理力学性能检验结果,95
57849,1331,北疆严寒地区堆石混凝土围堰施工技术的试验及研究,table,堆石入仓,95
57850,1331,北疆严寒地区堆石混凝土围堰施工技术的试验及研究,table,表 8   施工机械配置表,95
57852,1331,北疆严寒地区堆石混凝土围堰施工技术的试验及研究,table,表 10   堆石混凝土压水试验统计表,95
57855,1337,口上水库堆石混凝土重力坝施工技术分析,table,表 1 口上水库大坝所用粉煤灰指标性能,95
57857,1342,围滩水电站自密实堆石混凝土劈裂抗拉性能试验分析,table,表 2 堆石混凝土密度试验结果,95
57858,1342,围滩水电站自密实堆石混凝土劈裂抗拉性能试验分析,table,表 1 石块重和自密实混凝土用量,95
57867,1349,基于模糊综合评价法的堆石混凝土质量评价 (1),table,隙填充密实，在循环进行浇筑和抛石，最终形成堆石,95
57868,1349,基于模糊综合评价法的堆石混凝土质量评价 (1),table,中权重计算结果为同一层归一化后结果。,95
57869,1349,基于模糊综合评价法的堆石混凝土质量评价 (1),table,量评价模型，模型结构如图 4 所示。,95
57870,1350,基于模糊综合评价法的堆石混凝土质量评价,table,隙填充密实，在循环进行浇筑和抛石，最终形成堆石,95
57871,1350,基于模糊综合评价法的堆石混凝土质量评价,table,中权重计算结果为同一层归一化后结果。,95
57872,1350,基于模糊综合评价法的堆石混凝土质量评价,table,量评价模型，模型结构如图 4 所示。,95
57891,1360,堆石混凝土单轴受压应力-应变全曲线试验方法研究,table,of friction,95
57894,1362,堆石混凝土在乌东德水电站导流围堰中的应用,table,表 1 堆石料的含泥量和泥块含量指标表,95
57899,1362,堆石混凝土在乌东德水电站导流围堰中的应用,table,表 7 芯样编号表,95
57901,1366,堆石混凝土在围滩水电站中的应用,table,表 1 C15 自密实混凝土配合比,95
57903,1376,堆石混凝土在电站水毁修复工程中的应用,table,表1   C15 自密实混凝土施工配合比成果表,95
57904,1376,堆石混凝土在电站水毁修复工程中的应用,table,表2   常态混凝土与堆石混凝土施工技术特点对比表,95
57908,1377,堆石混凝土在石河水库除险加固工程中的应用,table,表4 水泥类型,95
57909,1377,堆石混凝土在石河水库除险加固工程中的应用,table,表5 常用活性掺合料,95
57910,1377,堆石混凝土在石河水库除险加固工程中的应用,table,表6 自密实混凝土配比,95
57913,1380,堆石混凝土在黄家湾水利枢纽工程中的应用,table,表 2 掺合料的性能检测结果,95
57917,1383,堆石混凝土坝坝体防渗质量检测方法在工程中的应用,table,表 1 某坝体部分压水试验成果表,95
57918,1388,堆石混凝土坝渗透系数浅析,table,表 1 单元堆石混凝土堆石率,95
57919,1388,堆石混凝土坝渗透系数浅析,table,表 2 全集配堆石混凝土堆石率,95
57921,1388,堆石混凝土坝渗透系数浅析,table,表 3 渗透系数计算对比,95
57927,1388,堆石混凝土坝渗透系数浅析,table,表 10 现场公式计算值比较 单位: cm/s,95
57932,1390,堆石混凝土坝的内部结构 (1),table,究[J] . 混凝土，2005，（1）：3-6+42 .,95
57933,1390,堆石混凝土坝的内部结构 (1),table,（6）：129-132 .,95
57935,1391,堆石混凝土坝的内部结构,table,一、试验概况,95
57940,1391,堆石混凝土坝的内部结构,table,究[J] . 混凝土，2005，（1）：3-6+42 .,95
57941,1391,堆石混凝土坝的内部结构,table,（6）：129-132 .,95
57942,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 1　C10 试件抗剪试验法向应力和水平剪应力,95
57943,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 2　C15 试件抗剪试验法向应力和水平剪应力,95
57945,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 4　C10、C15 层间抗剪裂缝走势及倾斜角,95
57946,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 5　C10 层间抗剪裂缝的缝深缝宽检测值,95
57947,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,"李友彬 , 等 / / 堆石混凝土层间界面抗剪稳定力学性能试验研究",95
57948,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 8　C15 层间抗剪估计值,95
57949,1400,堆石混凝土层间界面抗剪稳定力学性能试验研究 (1),table,表 6　C15 层间抗剪裂缝的缝深缝宽检测值,95
57950,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 1　C10 试件抗剪试验法向应力和水平剪应力,95
57951,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 2　C15 试件抗剪试验法向应力和水平剪应力,95
57953,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 4　C10、C15 层间抗剪裂缝走势及倾斜角,95
57954,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 5　C10 层间抗剪裂缝的缝深缝宽检测值,95
57955,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,"李友彬 , 等 / / 堆石混凝土层间界面抗剪稳定力学性能试验研究",95
57956,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 8　C15 层间抗剪估计值,95
57957,1401,堆石混凝土层间界面抗剪稳定力学性能试验研究,table,表 6　C15 层间抗剪裂缝的缝深缝宽检测值,95
57958,1409,堆石混凝土技术在围滩水电站中的应用,table,表 2 堆石混凝土物理指标检测表,95
57959,1409,堆石混凝土技术在围滩水电站中的应用,table,表 3 堆石混凝土密度检测结果,95
57962,1413,堆石混凝土技术在拉里么水库建设中的应用,table,粘土心墙土石坝方案和堆石混凝土坝方案工程投资概算对比表,95
57964,1418,堆石混凝土技术在水运工程中的应用,table,4：34-36 ．,95
57965,1419,堆石混凝土技术在洒谷水库施工中的应用,table,表 1 堆石混凝土与埋石混凝土对比,95
57969,1428,堆石混凝土技术在黄骅港围堰工程胸墙中的应用,table,表 1 专用自 密 实 混凝 土 性 能 指 标,95
57973,1430,堆石混凝土技术碳减排效益评价,table,表4 能源消耗的碳排放系数 Table 4 　　Emission factors of energy consumption,95
57976,1432,堆石混凝土抗冻抗渗性能的试验研究,table,成正比 符合立方定律 ［7］ 则等效水力隙宽ｅ和平,95
57977,1434,堆石混凝土施工关键技术分析,table,表 1 堆石入仓方式对比,95
57996,1446,堆石混凝土施工技术在浯溪口大坝工程中的应用研究,table,粉煤灰性能指标要求表,95
58002,1465,堆石混凝土砌体施工质量控制研究及实践,table,表 1 自密实混凝土拌和物质量配合比 单位 ： kg,95
58004,1468,堆石混凝土筑坝技术在遵义的推广应用,table,表 1 开 工建设 堆石混凝土坝 基 本 情况统计表,95
58006,1468,堆石混凝土筑坝技术在遵义的推广应用,table,表 3 已 建 、 在 建 堆石混凝土坝 主 要 施 工 参 数 统计表 ( 1 ),95
58011,1469,堆石混凝土筑坝技术的环境影响评价,table,表 4 混凝土生产,95
58012,1469,堆石混凝土筑坝技术的环境影响评价,table,表 5 混凝土运输（至施工现场）,95
58013,1469,堆石混凝土筑坝技术的环境影响评价,table,表 6 混凝土施工,95
58015,1469,堆石混凝土筑坝技术的环境影响评价,table,表 8 三种混凝土的施工环境负荷指标,95
58016,1471,堆石混凝土筑坝设计及应用浅析,table,表 1 堆石混凝土重力坝体型断面设计统计表,95
58018,1471,堆石混凝土筑坝设计及应用浅析,table,表 3 C15W6F50 高自密实性能混凝土配合比,95
58019,1472,堆石混凝土筑坝防渗设计与应用研究,table,表 1 C15W6F50 自密实混凝土配合比 单位: kg,95
58022,1474,堆石混凝土绝热温升影响因素分析,table,单位 : kg/m 3,95
58023,1474,堆石混凝土绝热温升影响因素分析,table,单位 : KJ/ ( kg · ℃ ),95
58024,1474,堆石混凝土绝热温升影响因素分析,table,表 4 自密实混凝土及块石比热容计算成果,95
58025,1474,堆石混凝土绝热温升影响因素分析,table,表 6 水胶比对堆石混凝土最大绝热温升的影响工程案例,95
58026,1474,堆石混凝土绝热温升影响因素分析,table,最大绝热温升的影响工程案例,95
58027,1474,堆石混凝土绝热温升影响因素分析,table,最大绝热温升的影响工程案例,95
58028,1474,堆石混凝土绝热温升影响因素分析,table,表 9 堆石混凝土绝热温升与实测值对比表,95
58029,1475,堆石混凝土绝热温升性能初步研究,table,表 1 早强减水剂的试验结果,95
58052,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表3 防渗层厚度分区表 Table 3 Zoning of anti-seepage layer thickness,95
58053,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,5000,95
58054,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表4 计算工况 Table 4 Calculation conditions,95
58055,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表5 左岸分层抗滑稳定安全系数计算成果表 Table 5            Calculation results of layered anti-sliding stability safety factor for left bank,95
58056,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,表6 右岸分层抗滑稳定安全系数计算成果表 Table 6            Calculation results of layered anti-sliding stability safety factor for right bank,95
58057,1487,堆石混凝土高拱坝设计与施工质量管控关键技术,table,续表,95
58075,1499,尧都区仙洞沟水库堆石混凝土施工技术现场试验,table,表 1 人工砂更换前后对比情况,95
58076,1499,尧都区仙洞沟水库堆石混凝土施工技术现场试验,table,表 2 试 验 1 仓现场试拌配 合 比 单位 ： kg,95
58078,1499,尧都区仙洞沟水库堆石混凝土施工技术现场试验,table,表 3 试 验 2 仓现场试拌配 合 比 单位 ： kg,95
58079,1499,尧都区仙洞沟水库堆石混凝土施工技术现场试验,table,表 5 孔压 （ 注 ）水 试 验结果,95
58080,1505,惰性掺合料在堆石混凝土工程中的应用,table,表 1 堆石混凝土配合比 kg/m 3,95
58081,1505,惰性掺合料在堆石混凝土工程中的应用,table,表 2 自密实混凝土工作性能,95
58083,1507,整体浇筑堆石混凝土拱坝施工期温度监测与等效均质仿真研究 (1),table,图 ３ 温度传感器布设示意图,95
58084,1508,整体浇筑堆石混凝土拱坝施工期温度监测与等效均质仿真研究,table,图 ３ 温度传感器布设示意图,95
58095,1511,智能化监控在永丰水库堆石混凝土施工质量控制中的应用,table,空隙率 ／％ １. ０ ２. ８ ２. ８,95
58096,1512,智能化赋能堆石混凝土坝施工建设：CIM4R,table,实时监控与识别,95
