document_id,document_title,page_num,source_image_path,width,height,status,description,error,route,staging_csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,30,data/images/1142/page30_render2.png,586,355,described,这是一张剖面示意图，展示堆石混凝土相关结构。图中左侧有标注“自密实砂浆”的容器，容器内填充灰色材料，容器下方标注“石英砂”，石英砂区域高度为230mm、底部宽度为50mm；右侧有标注“自密实净浆”的容器，容器与标注“坝体”的区域相连。中间区域标注有“面层”“柔性网”，还有“空心铁球”（直径75mm）呈网格状排列。水平方向总长度为750mm，垂直方向高度为230mm，各元素通过箭头和标注呈现位置关系，如自密实砂浆、自密实净浆的流向，柔性网的位置，空心铁球的分布等。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,31,data/images/1142/page31_render1.png,543,436,described,"这是一张折线图，横轴为“时间（s）”，范围0 - 120；纵轴为“剪切速率（s⁻¹）”，范围0 - 0.6。图中包含两个试验阶段：  
1. 应力增长试验（红色标注）：时间范围约0 - 30s，剪切速率维持在约0.05s⁻¹，呈水平线段；  
2. 流动曲线试验（蓝色标注）：时间范围约30 - 120s，剪切速率呈阶梯状变化，先上升至约75s时达到峰值约0.5s⁻¹，后下降至约0.05s⁻¹。",,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,33,data/images/1142/page33_render1.png,670,505,described,这是一张折线图，横轴为“外加剂掺量（%）”，范围0.8 - 1；左纵轴为“屈服应力（Pa）”，范围45 - 69；右纵轴为“塑性粘度（Pa·s）”，范围14 - 30。图中有两条折线，橙色折线代表屈服应力，红色折线代表塑性粘度。外加剂掺量0.8%时，屈服应力约62 Pa、塑性粘度约19 Pa·s；掺量0.9%时，屈服应力约61 Pa、塑性粘度约18 Pa·s；掺量1%时，屈服应力约59 Pa、塑性粘度约17 Pa·s。两条折线均随外加剂掺量增加呈下降趋势，且各数据点带有误差带（橙色折线对应浅橙色区域，红色折线对应浅红色区域）。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,35,data/images/1142/page35_render1.png,887,885,described,图片是一个矩阵式图像，行维度为“柔性网孔径（mm）”，从上到下行标签依次为J - ring、45、24、18、12；列维度为“时间（s）”，从左到右列标签依次为7、14、21、25、32。每个单元格内包含一个J - ring的实物图像，图像中标注有两个直径尺寸（如(a)图标注413mm和398mm），下方黄色矩形框标注一个数值（如(a)图标注15mm）。各单元格展示不同柔性网孔径和时间组合下的J - ring形态及相关尺寸信息。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,39,data/images/1142/page39_render1.png,775,351,described,这是一张柱状图，包含三组数据，每组由黄色、蓝色、红色、绿色四根柱子组成，每根柱子上方标注了具体数值，柱子带有红色误差线。各组数值分别为：第一组黄色柱子数值387.5、蓝色柱子数值385、红色柱子数值455、绿色柱子数值605；第二组黄色柱子数值385、蓝色柱子数值405、红色柱子数值415、绿色柱子数值610；第三组黄色柱子数值405、蓝色柱子数值435、红色柱子数值472.5、绿色柱子数值620。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,41,data/images/1142/page41_render1.png,356,303,described,这是一张散点图，横轴为“柔性凹孔径（mm）”，纵轴为“高度（mm）”。图例中，黑色圆点代表“环外高度”，红色三角形代表“平均高度”。图中划分出“第一类”和“第二类”两个区域，第一类区域标注平均高度为5.83mm，第二类区域标注平均高度为11.83mm。横轴刻度包含12、18、24、45、J - ring，纵轴刻度范围为0 - 20mm，数据点以黑点和红三角分布在对应区域内，反映不同柔性凹孔径下的高度数据。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,41,data/images/1142/page41_render2.png,355,289,described,这是一张散点图，横轴表示柔性网孔径（单位：mm），范围从12到J - ring；纵轴表示高度（单位：mm），范围20至70。图例中，黑点代表环内高度，红三角代表平均高度。图中标注了“第一类”区域，其平均高度为31.50mm，对应柔性网孔径约12、18、24mm的数据点；“第二类”区域平均高度为58.00mm，对应柔性网孔径约24、J - ring的数据点。数据点在两类区域中分布，显示不同柔性网孔径下环内高度与平均高度的差异。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,42,data/images/1142/page42_render1.png,356,291,described,这是一张散点图，横轴为柔性网孔径（单位：mm），纵轴为高度（单位：mm）。图例中，黑色圆点代表环外高度，红色三角形代表平均高度。图中用虚线框划分两类区域：第一类区域包含孔径12mm、18mm、24mm的数据点，标注平均高度为12mm；第二类区域包含孔径45mm、J - ring的数据点，标注平均高度为5.17mm。数据点分布在对应孔径的纵轴高度上，展示不同柔性网孔径下的高度分布情况。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,42,data/images/1142/page42_render2.png,355,291,described,这是一张散点图，横轴为“柔性环孔径(mm)”，纵轴为“高度(mm)”。图例中，黑色圆点代表“环内高度”，红色三角形代表“平均高度”。图中标注了“第一类”和“第二类”两个区域（以虚线框区分），并标注了对应平均高度：“第一类”平均高度为58.67mm，“第二类”平均高度为33.17mm。数据点分布在横轴12、18、24、45、J - ring等柔性环孔径位置，纵轴高度范围约20 - 70mm，不同符号（黑点、红三角）分别表示环内高度与平均高度，展示不同柔性环孔径下的高度分布情况。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,42,data/images/1142/page42_render3.png,354,300,described,这是一张散点图，横轴为“柔性网孔径(mm)”，刻度包含12、18、24、45、J - ring；纵轴为“高度(mm)”，范围20 - 70。图例中，黑色圆点代表“环内高度”，红色三角代表“平均高度”。图中将数据分为“第一类”和“第二类”区域：第一类对应柔性网孔径12、18、24，该区域标注“平均高度：60.17mm”；第二类对应柔性网孔径45、J - ring，该区域标注“平均高度：35.83mm”。数据点以散点形式分布在对应区域，展示不同柔性网孔径下环内高度与平均高度的关系。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,42,data/images/1142/page42_render4.png,356,299,described,这是一张散点图，横轴为“柔性网孔径(mm)”，纵轴为“高度(mm)”。图例中，黑色圆点代表“环外高度”，红色三角形代表“平均高度”。图中以虚线框划分出“第一类”和“第二类”区域，第一类区域的平均高度标注为7.00mm，第二类区域的平均高度标注为12.50mm。横轴的柔性网孔径取值包括12、18、24、45、J - ring，各孔径对应不同高度的数据点（环外高度和平均高度）分布在两类区域内。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,42,data/images/1142/page42_render5.png,356,314,described,这是一张折线图，横轴为“柔性网扩展度（mm）”，刻度包含12、18、24、45、J - ring；纵轴为“高度（mm）”，数值范围0 - 18。图例显示三个数据系列：SCC - AD0.8%（黄色方块标记）、SCC - AD0.9%（绿色圆圈标记）、SCC - AD1.0%（黑色三角标记）。各系列数据点随柔性网扩展度增加，高度整体呈上升趋势，不同系列在相同扩展度下高度存在差异，且数据点带有垂直误差线。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,44,data/images/1142/page44_render1.png,342,340,described,这是一张柱状图，图例中红色代表“J型环外粗骨料体积比”，蓝色代表“J型环内粗骨料体积比”。图表包含5组柱状数据，每组柱子由红色和蓝色两部分组成，分别标注了对应体积比的百分比数值。从左到右，红色部分（外粗骨料体积比）的数值依次为12.96%、22.82%、37.83%、52.83%、66.13%，呈逐渐上升趋势；蓝色部分（内粗骨料体积比）的数值依次为87.04%、77.18%、62.17%、47.17%、33.87%，呈逐渐下降趋势。图表通过柱状分割直观展示了J型环内外粗骨料体积比的变化情况。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,44,data/images/1142/page44_render2.png,343,339,described,这是一张柱状图，展示了J型环外粗骨料体积比（红色）和J型环内粗骨料体积比（蓝色）的对比数据。图中包含五组柱状数据，从左至右，J型环外粗骨料体积比依次为16.81%、25.39%、28.39%、52.83%、64.98%；J型环内粗骨料体积比依次为83.19%、74.61%、71.61%、47.17%、35.02%。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,44,data/images/1142/page44_render3.png,343,339,described,这是一张柱状图，展示了“J型环外粗骨料体积比”（粉色）与“J型环内粗骨料体积比”（蓝色）的对比数据。横轴为不同组别（从左至右共5组），纵轴为体积比（百分比）。关键数据点：第1组内粗骨料体积比81.47%、外粗骨料体积比18.53%；第2组内粗骨料体积比72.89%、外粗骨料体积比27.11%；第3组内粗骨料体积比69.46%、外粗骨料体积比30.54%；第4组内粗骨料体积比51.88%、外粗骨料体积比48.12%；第5组内粗骨料体积比33.45%、外粗骨料体积比66.55%。趋势为：随组别序号增加，J型环内粗骨料体积比（蓝色）逐渐降低，外粗骨料体积比（粉色）逐渐升高，呈现“此消彼长”的变化特征。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,46,data/images/1142/page46_render1.png,880,531,described,图3.10 柔性网孔径和外加剂掺量对粗骨料通过能力的影响。上方为柱状图，横坐标为FMAD12、FMAD18、FMAD24、FMAD45、J - ring五种粗骨料类型，纵坐标为粗骨料质量分数（%）；图中按SCC - AD0.8%、SCC - AD0.9%、SCC - AD1.0%三种外加剂掺量分组，每组内不同颜色柱子对应不同粗骨料类型，示例数据：SCC - AD0.8%组中FMAD12约99.74%、FMAD18约99.02%、FMAD24约95.33%、FMAD45约4.47%、J - ring约20.61%；SCC - AD0.9%组中FMAD12约99.88%、FMAD18约99.30%、FMAD24约95.03%、FMAD45约4.97%、J - ring约25.70%；SCC - AD1.0%组中FMAD12约99.44%、FMAD18约99.49%、FMAD24约91.88%、FMAD45约8.12%、J - ring约30.66%。上方文字标注“质量分数高于10~20 mm颗粒质量分数”。下方为折线图，横坐标未明确标注（推测为测试相关参数），纵坐标数值范围约50 - 110；图例包含SCC - AD0.8%（5 - 10mm）、SCC - AD0.9%（5 - 10mm）、SCC - AD1.0%（5 - 10mm）、SCC - AD0.8%（10 - 20mm）、SCC - AD0.9%（10 - 20mm）、SCC - AD1.0%（10 - 20mm）六种曲线，折线呈现不同外加剂掺量与粒径粗骨料的通过能力变化趋势，右侧配有带图例的小图（疑似微观结构或实验现象展示）。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,46,data/images/1142/page46_render2.png,55,67,described,这张图片展示了一个蓝色背景，背景上排列着多行多列的方形区域，每个方形区域内呈现有纹理或图案的视觉效果，整体呈现矩阵式排列的结构。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,47,data/images/1142/page47_render1.png,757,290,described,"图片包含六个子图，展示不同FMAD（12mm、18mm、24mm、45mm）及无柔性网条件下的流动方向与结构示意图。每个子图均标注“流动方向”（红色箭头），左侧为棕色块状骨料，中间为蓝色竖条（或灰色竖条，无柔性网时为灰色），右侧为蓝色六边形网格（无柔性网时无网格）。具体子图标注及结构如下：  
- 第一行（从左至右）：  
  1. 标注“FMAD 12mm”：流动方向箭头向右，中间蓝色竖条，右侧蓝色六边形网格。  
  2. 标注“FMAD 18mm”：流动方向箭头向左，中间蓝色竖条，右侧蓝色六边形网格。  
  3. 标注“FMAD 24mm”：流动方向箭头向右，中间蓝色竖条，右侧蓝色六边形网格。  
- 第二行（从左至右）：  
  1. 标注“FMAD 45mm”：流动方向箭头向右，中间蓝色竖条，右侧蓝色六边形网格（两个六边形相连）。  
  2. 标注“无柔性网”：流动方向箭头向右，中间灰色竖条，右侧无网格结构。",,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,50,data/images/1142/page50_render1.png,917,516,described,"这是一张展示接触过程中无量纲参数变化的曲线图，横轴为归一化重叠量\(\delta_n/\delta_0\)（单位：[-]），纵轴为无量纲比率（单位：[-]）。图例中，黑色实线代表\(F_n^{\text{JKR}}/F_{po}\)，红色虚线代表\(a/a_0\)。图中标注了四个接触阶段：(1) Contact tear - off、(2) Contact pull - off、(3) Contact formed、(4) Equilibrium，每个阶段配有球体接触示意图、公式及对应的无量纲参数值。  

- 阶段(1) Contact tear - off：示意图为两个球体（橙色与浅橙色）接触，标注\(\delta_n/\delta_0 = -1\)，\(a/a_0 = (1/6)^{2/3}\)，\(F_n^{\text{JKR}}/F_{po} = -5/9\)；对应曲线点(1)位于横轴-1附近，纵轴约-1。  
- 阶段(2) Contact pull - off：示意图为两个球体接触，标注\(\delta_n/\delta_0 = -1\)，\(a/a_0 = (1/2)^{2/3}\)，\(F_n^{\text{JKR}}/F_{po} = -1\)；对应曲线点(2)位于横轴-1附近，纵轴约-1。  
- 阶段(3) Contact formed：示意图为两个球体接触，标注\(\delta_n/\delta_0 = 0\)，\(a/a_0 = (2/3)^{2/3}\)，\(F_n^{\text{JKR}}/F_{po} = -8/9\)；对应曲线点(3)位于横轴0处，纵轴约-1。  
- 阶段(4) Equilibrium：示意图为两个球体接触，标注\(\delta_n/\delta_0 = (4/3)^{2/3}\)，\(a/a_0 = 1\)，\(F_n^{\text{JKR}}/F_{po} = 0\)；对应曲线点(4)位于横轴约1.5处，纵轴0。  

黑色实线（\(F_n^{\text{JKR}}/F_{po}\)）呈现先下降后上升的趋势，从阶段(1)的\(-5/9\)降至阶段(3)的\(-8/9\)，再上升至阶段(4)的0；红色虚线（\(a/a_0\)）呈现单调上升趋势，从阶段(1)的\((1/6)^{2/3}\)升至阶段(4)的1。",,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render1.png,217,223,described,图片呈现一个三维结构模型，主体为蓝色圆锥形，表面分布有红色、黄色、蓝色等彩色斑点；底部有多个灰色圆柱形支撑结构，这些支撑结构围绕圆锥形主体底部，形成支撑关系。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render2.png,202,215,described,图片展示了一个蓝色的圆锥形物体，其表面分布有红色、黄色和蓝色的斑点。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render3.png,154,211,described,这是一张柱状图，标题为“Ball diameter (mm)”。图表包含四个不同颜色的柱子，颜色从上到下（或按呈现顺序）依次为蓝色、青色、黄色、红色，对应的球体直径数值分别为4mm、8mm、13mm、18mm，每个柱子通过颜色和高度展示对应的直径数值。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render4.png,170,225,described,这是一张三维示意图，展示了一个柱状（或筒状）结构，结构内部填充有大量蓝色块体（可能代表混凝土或堆石），块体中分布着不同颜色的点状物（可能为骨料等成分），结构底部有类似模板或支撑的部件，整体呈现从底部向上延伸的形态，顶部为开口状。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render5.png,207,215,described,这是一张三维模型图片，展示了一个上宽下窄的杯状（或锥形）结构，该结构表面为蓝色基底并分布有红色、黄色、蓝色等彩色斑点；底部环绕多个圆柱形支撑构件，整体呈现工程或结构设计的可视化模型。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,53,data/images/1142/page53_render6.png,219,213,described,图片展示了一个三维工程结构模型，底部有多个垂直的圆柱形支撑构件，这些构件连接至一个水平的圆形基础结构。上方是一个锥形的主体结构，主体表面分布有红色、黄色、蓝色等彩色斑点。整体结构呈现锥形，底部通过多个圆柱形构件支撑，可能用于展示堆石混凝土相关结构的组成或材料分布情况。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,54,data/images/1142/page54_render1.png,488,284,described,图片展示了一个圆锥形结构及其局部放大图。左侧为圆锥体，表面呈黄色纹理，内部分布有红、蓝、黄等颜色的颗粒；右侧为局部放大图，标注了“颗粒之间接触”（指向颗粒间的接触区域）和“颗粒与墙体之间接触”（指向颗粒与圆锥体壁面的接触区域）。图中通过三维模型和局部放大，示意颗粒在圆锥结构内的分布及与墙体、颗粒间的接触关系。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,56,data/images/1142/page56_render1.png,689,309,described,图片包含左右两个圆形结构示意图，左侧圆形结构边缘有金属环，标注有0°、45°、90°、135°角度标记，以及427mm、433mm、440mm、444mm尺寸，底部标注“17mm”；右侧圆形结构内部呈颗粒状，同样标注0°、45°、90°、135°角度标记，尺寸为443mm、432mm、429mm、419mm，底部标注“24mm”。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,57,data/images/1142/page57_render1.png,591,246,described,图片包含左右两个圆形结构示意图。左侧示意图：圆形结构，圆周标注角度0°、45°、90°、135°，圆周不同位置标注尺寸479mm、492mm、485mm、496mm，底部标注“17mm”。右侧示意图：圆形结构，圆周标注角度0°、45°、90°、135°，圆周不同位置标注尺寸483mm、459mm、469mm、479mm，底部标注“24mm”。,,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,57,data/images/1142/page57_render2.png,636,264,described,图片包含两个圆形截面图。左侧圆形截面图标注有45°、90°、135°、0°等角度，直径方向标注500mm、516mm、523mm、509mm，底部标注“23mm”；右侧圆形截面图标注有45°、90°、135°、0°等角度，直径方向标注520mm、501mm、504mm、501mm，底部标注“19mm”。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,57,data/images/1142/page57_render3.png,650,263,described,图片包含左右两个圆形示意图。左侧示意图中，圆形结构中心为带螺栓的环状部件，周围标注0°、45°、90°、135°角度，边缘标注尺寸655mm、620mm、642mm、635mm，底部标注“35mm”。右侧示意图中，圆形结构中心为类似环状部件，周围分布有颗粒状物质，标注0°、45°、90°、135°角度，边缘标注尺寸656mm、650mm、655mm、660mm，底部标注“10mm”。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,57,data/images/1142/page57_render4.png,666,293,described,图片包含左右两个圆形图像。左图显示一个深色圆形物体，中心有带螺栓的金属环，环上均匀分布螺栓；圆周不同位置标注角度（0°、45°、90°、135°）和尺寸（697mm、699mm、703mm、705mm），底部标注“8mm”。右图显示一个浅色圆形结构（类似颗粒状材料），中心有类似环的结构；圆周不同位置标注角度（0°、45°、90°、135°）和尺寸（689mm、688mm、698mm、690mm），底部标注“10mm”。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,58,data/images/1142/page58_render1.png,545,694,described,图片包含多个层级的示意图，从上至下依次展示J - ring及柔性网孔径分别为45mm、24mm、18mm、12mm时的混凝土结构。每个示意图中，J - ring区域（中间部分）及两侧区域标注有红色、橙色尺寸数值（如31mm、35mm、41mm、46mm等），不同柔性网孔径对应的尺寸数值存在差异，直观呈现柔性网孔径对混凝土结构（或颗粒分布）的尺寸影响。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,59,data/images/1142/page59_render1.png,884,353,described,"这是两张并排的图表，用于展示不同柔性网孔径下堆石混凝土相关参数的数值模拟与室内试验结果对比。  

左图：横轴为“柔性网孔径（mm）”，刻度包含12、18、24、45、J - ring；纵轴为“环内高度（mm）”，刻度范围20 - 75。图例中，黑色方块线代表“数值模拟”，红色圆点虚线代表“室内试验”。数据趋势显示，随柔性网孔径增大，环内高度呈下降趋势，数值模拟结果整体高于室内试验结果。  

右图：横轴为“柔性网孔径（mm）”，刻度与左图一致；纵轴为“环内外SCC体积比值”，刻度范围0 - 8。图例同样为“数值模拟”（黑色方块线）和“室内试验”（红色圆点虚线）。数据趋势显示，随柔性网孔径增大，环内外SCC体积比值呈下降趋势，数值模拟结果在柔性网孔径较小时（如12mm）高于室内试验，后期（如45、J - ring）两者接近。",,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,60,data/images/1142/page60_render1.png,592,1198,described,图片展示了不同柔性网孔径（12mm、18mm、24mm、45mm）和J - ring条件下，混凝土浇筑过程在3s、6s、9s三个时间点的模拟结果。图片共5行，每行对应一种柔性网孔径或“J - ring”情况，每行包含3个子图，子图上方标注对应时间（3s、6s、9s）。子图中呈现圆形模具（带有竖直杆结构）、顶部红色浇筑流及下方彩色（以蓝色为主）的混凝土分布状态，各子图下方标注对应柔性网孔径或“J - ring”标识。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,60,data/images/1142/page60_render2.png,115,710,described,这是一张速度（Velocity）的颜色标尺图，左侧标注“Velocity(m/s)”，颜色条从下到上（或从蓝到红）对应速度值从0到0.05 m/s，中间刻度值依次为0、0.002、0.005、0.008、0.011、0.014、0.017、0.02、0.023、0.026、0.029、0.032、0.035、0.038、0.041、0.044、0.047、0.05，颜色从蓝色（低速度值）渐变至红色（高速度值），用于表示不同速度值对应的颜色映射。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,61,data/images/1142/page61_render1.png,887,564,described,图中包含五个三维结构模型，每个模型呈现圆柱形构造（含黑色竖直构件与底部六边形网格），上方叠加绿色和红色流线（代表速度分布）。右侧色标标注“Velocity (m/s)”，色标范围从0.000E+00（绿色）至3.5000E-01（红色），中间数值按梯度排列。各模型结构细节存在差异，流线颜色与分布体现速度差异。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,62,data/images/1142/page62_render1.png,710,271,described,图片包含三个结构示意图，上方有“柔性网”的标注指向这三个图。每个示意图中，不同颜色球体（图例：large1为青色、large2为黄色、large3为红色）分布于类似蜂窝状的结构内，同时存在灰色柱状结构。三个示意图中球体的颜色、大小及分布存在差异，整体呈现柔性网相关的结构示意。,,official_b_1,data/evaluation/phase46_redescribe_staging_resume1/official_b_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,62,data/images/1142/page62_render2.png,891,278,described,"图片包含三个圆形示意图，从左到右依次为：  
1. 第一个圆形示意图：以十字线划分为四个象限，分别标注“第一象限”“第二象限”“第三象限”“第四象限”，背景为灰色颗粒状物质（疑似堆石混凝土骨料），分布有黑色点状元素，左下角有xyz坐标轴标识。  
2. 第二个圆形示意图：以同心圆环划分为四个环带，从内到外依次标注“0 - 200”“200 - 400”“400 - 600”“600 - 800”，各环带颜色存在差异（内圈浅灰、外圈棕红渐变），背景为灰色颗粒状物质，分布有黑色点状元素，左下角有xyz坐标轴标识。  
3. 第三个圆形示意图：以橙色圆圈划分为“柔性网内”和“柔性网外”两个区域，背景为灰色颗粒状物质，分布有黑色点状元素，左下角有xyz坐标轴标识。",,official_b_2,data/evaluation/phase46_redescribe_staging_resume1/official_b_2/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,63,data/images/1142/page63_render1.png,862,442,described,图片包含三个子图，分别对应时间步6s、18s、30s，每个子图为CDF（累积分布函数）柱状图。横坐标为large1、large2、large3，纵坐标为CDF（范围0.0 - 0.8）。每个子图包含四组柱子，对应图例中“第一象限”“第二象限”“第三象限”“第四象限”。以时间步6s子图为例：large1处四组柱子CDF值分别为约0.81、0.81、0.81、0.80；large2处分别为0.13、0.14、0.14、0.14；large3处分别为0.05、0.06、0.05、0.06。时间步18s子图数值与6s相近，large1处四组约0.82、0.81、0.81、0.80，large2处0.13、0.14、0.14、0.14，large3处0.05、0.06、0.05、0.06。时间步30s子图large1处四组约0.82、0.81、0.81、0.80，large2处0.13、0.14、0.14、0.14，large3处0.05、0.06、0.05、0.06。每个子图通过不同时间步展示CDF在不同large类别下的分布，四组柱子代表不同象限的数值。,,paratera_c,data/evaluation/phase46_redescribe_staging_resume1/paratera_c/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,63,data/images/1142/page63_render2.png,403,208,described,这是一张柱状图，标题为“Time step: 18s”。纵轴表示CDF（累积分布函数），数值范围从0.0到0.8；横轴分为“large1”“large2”“large3”三个类别。图例显示四组数据（第一组至第四组），每组用不同图案表示。在“large1”类别下，四组数据的柱状高度对应数值分别为0.82、0.80、0.81、0.80；在“large2”类别下，对应数值分别为0.13、0.14、0.14、0.15；在“large3”类别下，对应数值分别为0.05、0.06、0.05、0.06。,,official_a_1,data/evaluation/phase46_redescribe_staging_resume1/official_a_1/multimodal_staging.csv
1142,柔性网对堆石混凝土坝面层一体化浇筑的影响研究,63,data/images/1142/page63_render3.png,401,208,described,这是一张柱状图，纵轴为CDF（累积分布函数），取值范围为0.0至0.8；横轴分为large1、large2、large3三个类别。图例包含“第一象限”“第二象限”“第四象限”三类（以不同填充样式区分）。在“Time step: 6s”条件下，各象限在对应large类别下的数值为：large1中第一象限0.83、第二象限0.80、第四象限0.81；large2中第一象限0.13、第二象限0.14、第四象限0.14；large3中第一象限0.05、第二象限0.06、第四象限0.05。,,official_a_2,data/evaluation/phase46_redescribe_staging_resume1/official_a_2/multimodal_staging.csv
