source_id,title,authors,year,venue,category,discovered_via,doi,url,pdf_url,abstract,keywords,language,citation_count,source_type,access_rights,license_or_terms,local_path,status,notes
openalex_7f5a51b6bc3c,Field prototype experiment of rockfill temperature before SCC filling for rock-filled concrete dam,Shunyao Yu; Liu-Chao Qiu; Xiaorong Xu; Feng Jin,2021,,thermal_control;numerical_modeling;dam_engineering,OpenAlex,10.1109/ichceswidr54323.2021.9656422,https://doi.org/10.1109/ichceswidr54323.2021.9656422,,"The estimation of the rockfill temperature in practical engineering is of great significance to calculate the temperature rise of rock-filled concrete. Through the field prototype experiments of monitoring the rockfill temperature, the non-uniform temperature field along with the seasonal distribution was analyzed by qualitative and quantitative approaches. When the rockfill in a lift surface is treated as an equivalent ‘rock’ with porous structure, some results were manifested that: (1) The temperature of the exposed rockfill is more susceptible to the air (solar radiation and convection etc.), which results in the heterogeneity and seasonal variability; (2) The estimation of the rockfill temperature can be roughly conducted by its relationship with the air temperature. (3) The influence of the air temperature on the rockfill is nearly linear with the depth, and the thermal conductivity can be estimated for the future numerical simulations. Further work is in process for the mechanism of heat conduction between rockfill and SCC.",Geotechnical engineering; Field (mathematics); Geology; Materials science; Mathematics; Pure mathematics,en,,open_access_candidate,closed,,,candidate,query=rock-fill concrete dam
crossref_54fa3fc970a1,Influence of fly ash dosage over the compressive strength of rock-filled concrete,,2021,Functional Materials,mechanical_properties,Crossref,10.15407/fm29.02.274,https://doi.org/10.15407/fm29.02.274,,,,en,0,open_access_candidate,metadata,,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_701450f2ab35,On-site experiment methods on the compaction detection of rock-filled concrete,Xixi Zhang; Xiaorong Xu; Zhigang Yin; Feng Jin,2021,,dam_engineering,OpenAlex,10.1109/ichceswidr54323.2021.9656221,https://doi.org/10.1109/ichceswidr54323.2021.9656221,,"The compaction of SCC filling the voids of rockfill is greatly significant to guarantee the safety for rock-filled concrete dams in practical engineering. Most of the on-site experiment methods, such as drilling core samples, infrared in-hole TV, focus on the compactness detection of the hardened RFC. In this paper, some exploratory methods of on-site experiment are conducted for the compactness detection of fresh SCC filling. The monitoring instruments are prearranged to be embedded in different spatial structures of the rock-fill voids in the storehouses of RFC. The experiment results manifest that: (1) Wired bulbs with sensing electrodes (WBSE) can detect the filling compactness of fresh SCC by alarm light; (2) The self-compacting concrete can mostly fill in the voids, while the compacting effect will be poor at the fragmentary voids with many small rocks (less than 300mm), and it is worst at the throat void. The actual filling state is important for engineers to evaluate the construction quality of RFC dams.",Compaction;Compact space;Geotechnical engineering;Overlay;Materials science;Engineering;Geology;Computer science;et al.,en,1,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_d69527090b0c,Simulation of thermal stress and control measures for rock-filled concrete dam in high-altitude and cold regions,Yuxiang Zhang; Jianwen Pan; Xinjian Sun; Jijun Feng; Dengqiang Sheng; Haiyun Wang; Xinjie Zhou; Yinpeng He; et al.,2021,Engineering Structures,thermal_control;numerical_modeling;dam_engineering,OpenAlex,10.1016/j.engstruct.2020.111721,https://doi.org/10.1016/j.engstruct.2020.111721,,,Cracking;Gravity dam;Stress (linguistics);Thermal;Geotechnical engineering;Temperature control;Mass concrete;Structural engineering;et al.,en,51,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
openalex_ee1da33104fe,Suitability of rock-filled concrete for constructing flexural structures,Mohamed S. Khalafalla; Jin Feng,2021,Structures,mechanical_properties,OpenAlex;Crossref,10.1016/j.istruc.2021.03.077,https://doi.org/10.1016/j.istruc.2021.03.077,,,Stirrup;Structural engineering;Geotechnical engineering;Cohesion (chemistry);Flexural strength;Materials science;Failure mode and effects analysis;Beam (structure);et al.,en,9,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_4bd2afa7dce0,Application of Iron Ore Tailings and Phosphogypsum to Create Artificial Rockfills Used in Rock-Filled Concrete,Guoxuan Han; Jingbin Zhang; Haojie Sun; Dejian Shen; Zhoutong Wu; Xuehui An; Serges Mendomo Meye; Yongmou Huang,2022,Buildings,mechanical_properties;dam_engineering,OpenAlex,10.3390/buildings12050555,https://www.mdpi.com/2075-5309/12/5/555/pdf?version=1650985102,https://mdpi-res.com/d_attachment/buildings/buildings-12-00555/article_deploy/buildings-12-00555.pdf,"Rock-filled concrete (RFC) has good performance in terms of energy savings, cost reduction, and CO2 emissions as a novel massive concrete construction technology. There have been studies into replacing natural rocks in RFC with large blocks of solid waste, and this method has been used on several construction sites. However, the granular and powdery solid waste utilized in RFC is limited, as a consequence of the special requirement of self-compacting concrete (SCC) in RFC. The goal of this paper is to increase the amount of granular and powdery solid waste in RFC. Iron ore tailing (IOT) and phosphogypsum (PG) were used separately as granular and powdery solid waste. The modified PG, ground blast-furnace slag (GBFS), steel slag, and cement clinker are combined to form parathion gypsum slag cement in a specific proportion, with the ratio of PG, GBFS, steel slag, and cement being 47:47:2:2. To replace the natural rocks in RFC, artificial rockfills made of IOT and parathion gypsum slag cement are used to increase the dosage of solid waste. The artificial rockfills were formed using three methods: compressing, roller compacting, and normal vibrating. When the compressive strength and material costs of the three types of artificial rockfills are compared, the compressing method is the best for maximizing the IOT. In artificial rockfills, the mass fraction of granular solid waste is 83.3%, and the mass fraction of total solid waste is 99.3%.",Phosphogypsum;Compressive strength;Ground granulated blast-furnace slag;Tailings;Gypsum;Cement;Slag (welding);Waste management;et al.,en,22,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_0c31f79ce859,Artificial rockfill placement optimization in rock-filled concrete with massive solid waste,Jingbin Zhang; Dejian Shen; Guoxuan Han; Xuehui An; Serges Mendomo Meye,2022,Journal of Materials Research and Technology,,OpenAlex,10.1016/j.jmrt.2022.09.056,https://doi.org/10.1016/j.jmrt.2022.09.056,,"Artificial rockfill (AR) instead of natural rockfill can be used in rock-filled concrete (RFC) to increase the utilization ratio of solid waste. However, research on the placement style of ARs in RFC is still lacking. Artificial rockfill ratio (ARR) and exposed surface ratio (ESR) are taken into account when designing the placement style of ARs. The placement style with the row and column alignment is recommended for single-layer AR placement. The ARR and ESR of ARs with various sizes as influenced by placement styles without/with cushion blocks are compared. The ARR of the two styles both increases as rockfill size increases. The ARR of RFC without cushion blocks is greater than that of cushion blocks for each rockfill size. The ESR of RFC without cushion blocks decreases as rockfill size increases, whereas the ESR of RFC with cushion blocks increases. Placement style with cushion blocks is highly recommended when the particle size of ARs exceeds 300 mm. ARs with solid waste produced with the pressure forming method and self-compacting concrete (SCC) designed using the paste rheological threshold theory are used to produce scaled solid waste RFC specimens. Cracks tend to appear at the interfaces of the ARs and the SCC due to insufficient bonding force. Furthermore, wide cracks appear near the outer layer of the specimen's side wall. The ARR approaches 53.6% by ignoring the formwork sidewall effect and results in a higher solid waste content of 70.2%.",Cushion;Materials science;Composite material;Formwork;Geotechnical engineering;Municipal solid waste;Structural engineering;Waste management;et al.,en,3,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
crossref_5bc6d13e8917,Construction,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,dam_engineering,Crossref,10.1007/978-981-16-8298-8_7,https://doi.org/10.1007/978-981-16-8298-8_7,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_b953ae1332ae,Design of RFC Arch Dam,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,dam_engineering,Crossref,10.1007/978-981-16-8298-8_6,https://doi.org/10.1007/978-981-16-8298-8_6,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
crossref_86bce5d9ca16,Design of RFC Gravity Dam,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,dam_engineering,Crossref,10.1007/978-981-16-8298-8_5,https://doi.org/10.1007/978-981-16-8298-8_5,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
openalex_9b60326ab4ab,Effect of rock shear keys on the shear performance of cold joints in rock-filled concrete structures: Experimental and numerical investigation,Hu Zhou; Xuehui An; Mingqian Ren; Pengfei Li; Chengzhi Wang,2022,Construction and Building Materials,mechanical_properties;dam_engineering,OpenAlex;Crossref,10.1016/j.conbuildmat.2022.127315,https://doi.org/10.1016/j.conbuildmat.2022.127315,,,Direct shear test;Shear (geology);Geotechnical engineering;Failure mode and effects analysis;Interlocking;Shear strength (soil);Triaxial shear test;Geology;et al.,en,17,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; https://doi.org/10.15223/policy-017; https://doi.org/10.15223/policy-037; https://doi.org/10.15223/policy-012; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-004,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
crossref_2749bfed08cc,Filling Process of HSCC and Compactness of RFC,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,,Crossref,10.1007/978-981-16-8298-8_3,https://doi.org/10.1007/978-981-16-8298-8_3,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_0654b779ec97,Introduction,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,,Crossref,10.1007/978-981-16-8298-8_1,https://doi.org/10.1007/978-981-16-8298-8_1,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_71063ef1c0f2,Mechanical and Physical Properties,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,,Crossref,10.1007/978-981-16-8298-8_4,https://doi.org/10.1007/978-981-16-8298-8_4,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_4832cb652ea2,On the elastic modulus of rock-filled concrete,Ting Liang; Feng Jin; Duruo Huang; Gang Wang,2022,Construction and Building Materials,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.1016/j.conbuildmat.2022.127819,https://doi.org/10.1016/j.conbuildmat.2022.127819,,,Formwork;Materials science;Elastic modulus;Mesoscopic physics;Geotechnical engineering;Stiffness;Eigenstrain;Modulus;et al.,en,30,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; https://doi.org/10.15223/policy-017; https://doi.org/10.15223/policy-037; https://doi.org/10.15223/policy-012; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-004,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
crossref_c784f21cf303,Other Rock-Filled Concrete Related Technologies,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,dam_engineering,Crossref,10.1007/978-981-16-8298-8_9,https://doi.org/10.1007/978-981-16-8298-8_9,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=self-compacting rock-filled concrete
crossref_c875bfd57bcf,Quality Control and Instrumentation,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,,Crossref,10.1007/978-981-16-8298-8_8,https://doi.org/10.1007/978-981-16-8298-8_8,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_d8d2bbfbacfb,Rock-Filled Concrete Dam,Feng Jin; Duruo Huang,2022,Hydroscience and engineering,dam_engineering,OpenAlex;Crossref,10.1007/978-981-16-8298-8,https://doi.org/10.1007/978-981-16-8298-8,https://link.springer.com/content/pdf/10.1007/978-981-16-8298-8.pdf,,Geology;Geotechnical engineering,en,15,open_access_candidate,closed,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam
crossref_359511a75fcd,Rock-Filled Concrete with Manufactured Sand,Zhengwu Jiang,2022,Green High-Performance Concrete with Manufactured Sand,,Crossref,10.1007/978-981-19-6313-1_7,https://doi.org/10.1007/978-981-19-6313-1_7,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_645bdf46b52b,State-of-the-Art and Future Prospects,Feng Jin; Duruo Huang,2022,Hydroscience and Engineering; Rock-Filled Concrete Dam,review,Crossref,10.1007/978-981-16-8298-8_10,https://doi.org/10.1007/978-981-16-8298-8_10,,,,en,0,open_access_candidate,metadata,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_a6ee5df10a4d,Study on influencing factors of shear characteristics of rock-fill concrete layer of iron tailings as fine aggregate,Fang Chen; Liaojun Zhang; Chenyang Zou; Xiaoliang Zhu; Qinghe Fang; Saihui Xu,2022,Construction and Building Materials,dam_engineering,OpenAlex,10.1016/j.conbuildmat.2022.128213,https://doi.org/10.1016/j.conbuildmat.2022.128213,,,Tailings;Geotechnical engineering;Direct shear test;Aggregate (composite);Materials science;Shear (geology);Metallurgy;Geology;et al.,en,30,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_cf3f947948c5,The History of Rock-Filled Concrete Dams,Feng Jin; Duruo Huang,2022,Hydroscience and engineering,dam_engineering,OpenAlex;Crossref,10.1007/978-981-16-8298-8_2,https://doi.org/10.1007/978-981-16-8298-8_2,,,Geology;Arch dam;Geotechnical engineering;Engineering;Civil engineering;Gravity dam;Arch;Mining engineering;et al.,en,0,open_access_candidate,closed,https://www.springer.com/tdm; https://www.springer.com/tdm,,candidate,query=rock-fill concrete dam; query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=self-compacting rock-filled concrete
openalex_562495ea672d,A Brief Review of Rock-Filled Concrete Dams and Prospects for Next-Generation Concrete Dam Construction Technology,Feng Jin; Duruo Huang; Michel Lino; Hu Zhou,2023,Engineering,review;thermal_control;dam_engineering,OpenAlex;Crossref,10.1016/j.eng.2023.09.020,https://doi.org/10.1016/j.eng.2023.09.020,,"Over the past few decades, one of the most significant advances in dam construction has been the invention of the rock-filled concrete (RFC) dam, which is constructed by pouring high-performance self-compacting concrete (HSCC) to fill the voids in preplaced large rocks. The innovative use of large rocks in dam construction provides engineers with a material that requires less cement consumption and hydration heat while enhancing construction efficiency and environmental friendliness. However, two fundamental scientific issues related to RFC need to be addressed: namely, the pouring compactness and the effect of large rocks on the mechanical and physical properties of RFC. This article provides a timely review of fundamental research and innovations in the design, construction, and quality control of RFC dams. Prospects for next-generation concrete dams are discussed from the perspectives of environmental friendliness, intrinsic safety, and labor savings.",Civil engineering;Engineering;Construction engineering;Quality (philosophy);Cement;Forensic engineering;Materials science;Epistemology;et al.,en,37,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_78f2a1b43c8c,A method to rapidly build complex three-dimensional models of rock-filled concrete,Yi-hui Liang; Shuang Zou; CaiJin Xie,2023,Computers & Structures,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.1016/j.compstruc.2023.107020,https://doi.org/10.1016/j.compstruc.2023.107020,,"There are four critical problems in the numerical modeling of rock-filled concrete: the generation of a high rockfill ratio model, the formation of a rock skeleton, the generation of the interfacial transition zone, and the operability of the model after generation. In this paper, we propose a numerical method called the parameter space reconstruction method, which perfectly solves these problems based on the improving efficiency of model generation. Firstly, the rocks are placed in the expanded space to construct the initial parameter space. Secondly, the falling and compacting simulations are performed on the placed rocks to form a model with a rock skeleton and a high rockfill ratio. Thirdly, the simulation results are used to reconstruct the initial parameter space. Since the reconstructed parameter space is obtained by correcting the initial parameter space using the falling and compacting simulation results, it is still operable. Finally, the interfacial transition zone can be generated by continuing to modify the reconfigured parameter space. To verify the accuracy of this method, we perform uniaxial compressive strength simulations on the model generated using this method, and the simulation results show a good agreement with the experimental results.",Operability;Space (punctuation);Computer simulation;Parameter space;Computer science;Structural engineering;Geology;Geotechnical engineering;et al.,en,17,open_access_candidate,hybrid,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_d2494f6d2644,Mesoscopic thermal field reconstruction and parametrical studies of heterogeneous rock-filled concrete at early age,Xiaorong Xu; Ting Liang; Shunyao Yu; Feng Jin; Anrui Xiao,2023,Case Studies in Thermal Engineering,review;thermal_control;numerical_modeling;dam_engineering,OpenAlex,10.1016/j.csite.2023.103800,https://doi.org/10.1016/j.csite.2023.103800,,"Rock-filled concrete (RFC) is a highly heterogeneous material composed of rock blocks and self-compacting concrete (SCC). There is still limited literature regarding the non-uniform thermal behavior of early-age RFC, making it difficult to predict equivalent homogeneous parameters. In this study, a novel mesoscopic FEM model was developed to simulate the full-scale heterogeneous RFC, both considering the pre-placement of stochastic rocks and layered filling process of SCC into rock voids. Based on on-site experiments of an integrally-poured RFC arch dam, the mesoscopic simulation results were validated and showed good accordance with the monitoring data. The results show that: (1) Spatial heterogeneity in RFC is most pronounced within the first 4 h after SCC pouring, and the RFC temperature typically reaches its peak within about 3 days. (2) The maximum temperature rise observed for SCC is only around 6∼7 °C, whereas the presence of the rockfill skeleton aids in the absorption of hydration heat, leading to a maximum temperature rise of 12.9 °C. (3) With a 5 % increase in the rock-fill ratio, the overall temperature level of the RFC model decreased by approximately 1 °C. (4) Increasing the adiabatic temperature rise of SCC by 10 °C, will lead to an approximate 3 °C rise in the highest temperature observed in RFC. These findings offer valuable insights for effective thermal control strategies in practical engineering applications.",Mesoscopic physics;Adiabatic process;Materials science;Thermal;Homogeneous;Geotechnical engineering;Composite material;Geology;et al.,en,11,open_access_candidate,gold,cc-by-nc-nd,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete
openalex_88e0768cd3ed,Study on the Influence of Specimen Size and Aggregate Size on the Compressive Strength of Rock-Filled Concrete,Xiang Li; Yufan Zhang; Tao Yang; Haimei Liao; Yu Lei; Yunke Liu; Guoji Wang; Zhao Yinghong; et al.,2023,Applied Sciences,mechanical_properties;numerical_modeling;dam_engineering,OpenAlex,10.3390/app13106246,https://www.mdpi.com/2076-3417/13/10/6246/pdf?version=1684827077,https://mdpi-res.com/d_attachment/applsci/applsci-13-06246/article_deploy/applsci-13-06246.pdf,"Rock-filled concrete (RFC) technology is a new type of mass concrete construction technology, which consists of two basic components: the force transfer frame formed by large-size rock accumulation and the matrix formed by self-compacting concrete (SCC) filling. Its unique construction method also distinguishes RFC from ordinary concrete in terms of its force characteristics. In this paper, RFC is considered as a composite material consisting of aggregate and SCC; based on the realistic failure process analysis (RFPA) method, the effects of specimen size and aggregate size on the compressive strength of RFC were studied. Firstly, RFC cube specimens were prepared and uniaxial compression tests were conducted. During the preparation process, in order to eliminate the influence of factors such as shape, spatial distribution state, and volume share of aggregates on the compressive strength, aggregates of different sizes were set as spheres and arranged in simple cubic stacking; then a numerical model of RFC with different specimen sizes and different aggregate sizes was established for uniaxial compression numerical simulation experiments to analyze the variation law and failure pattern of the RFC compressive strength. The results indicate that the compressive strength of RFC exhibits a significant size effect and follows a negative exponential function distribution law; with the same volume fraction of aggregate, the smaller the aggregate size, the higher the compressive strength of the RFC will be, and this increasing trend gradually levels off. Based on the findings of this study, it is recommended that the size effect and the reduction of aggregate size on dam strength be taken into account in the design of RFC dams.",Compressive strength;Materials science;Aggregate (composite);Composite material;Compression (physics),en,17,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=self-compacting rock-filled concrete
crossref_c3804f77e716,Study on the Thermal Variation of Early-Age Rock-Filled Concrete - Part Ii Mesoscopic Thermal Field Reconstruction and Parametrical Studies,Ting Liang; Shunyao Yu; Feng Jin; Xiaorong Xu; Liuchao Qiu; Duruo Huang,2023,,numerical_modeling;dam_engineering,Crossref,10.2139/ssrn.4370599,https://doi.org/10.2139/ssrn.4370599,,,,en,0,open_access_candidate,metadata,,,candidate,query=rock-filled concrete; query=rock filled concrete
openalex_fba87b5f2b60,A Comprehensive Literature Review on the Elastic Modulus of Rock-filled Concrete,Muhammad Ibrar Ihteshaam; Feng Jin,2024,Engineering Technology & Applied Science Research,review;thermal_control;mechanical_properties;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.48084/etasr.7126,https://etasr.com/index.php/ETASR/article/download/7126/3731,https://etasr.com/index.php/ETASR/article/download/7126/3731,"Rock-Filled Concrete (RFC) is formed by pouring High-performance Self-Compacting Concrete (HSCC) into gaps between pre-placed rocks (that form a strong rock skeleton) in the formwork. An in-depth analysis of RFC's elastic modulus must focus on its static and elastic modulus behavior, strength characteristics, and sustainability aspects. Mesoscopic finite element modeling effectively incorporates pre-positioned rocks, Self-Compacting Concrete (SCC), and the Interfacial Transition Zone (ITZ) to correctly predict performance. RFC is a promising alternative to traditional construction methods, offering combined advantages for masonry and concrete techniques while reducing cement usage. Studies continue to examine the creep properties of reinforced fiber composites, with promising signs of their effectiveness in reducing hydration heat and concrete shrinkage. Subaquatic conservation agents enhance environmental stewardship in wet situations. The elastic modulus of rock-filled concrete increases logarithmically, mostly influenced by the rock-fill composition. It is crucial to study the shape, size, and rock-fill ratio of rocks in RFC that impact its stability, strength, and resistance to static and dynamic loads. Irregularly shaped rocks can enhance interlocking and mechanical properties, while a well-graded mix of sizes improves compaction and uniformity. Studying these properties enables engineers to optimize design and construction for durability and performance.",Geotechnical engineering;Elastic modulus;Materials science;Composite material;Geology;Structural engineering;Engineering,en,7,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_6166e484c744,A Mesoscale Comparative Analysis of the Elastic Modulus in Rock-Filled Concrete for Structural Applications,Muhammad Ibrar Ihteshaam; Feng Jin; Xiaorong Xu,2024,Buildings,filling_capacity;thermal_control;mechanical_properties;numerical_modeling;dam_engineering,OpenAlex;Crossref,10.3390/buildings14103171,https://www.mdpi.com/2075-5309/14/10/3171/pdf?version=1728175948,https://mdpi-res.com/d_attachment/buildings/buildings-14-03171/article_deploy/buildings-14-03171.pdf,"Rock-filled concrete (RFC) is an advanced construction material that integrates high-performance self-compacting concrete (HSCC) with large rocks exceeding 300 mm, providing advantages such as reduced hydration heat and increased construction processes. The elastic modulus of RFC is a critical parameter that directly influences its structural performance, making it vital for modern construction applications that require strength and stiffness. However, there is a scientific gap in understanding the effects of rock size, shape, arrangement, and volumetric ratio on this parameter. This study investigates these factors using mesoscale finite element models (FEMs) with spherical and polyhedral rocks. The results reveal that polyhedral rocks increase the elastic modulus compared to spherical rocks, enhancing RFC’s load-bearing capacity. Additionally, a 5% increase in the elastic modulus was observed when the rockfill ratio was increased from 50% to 60%, demonstrating a direct correlation between rock volume and mechanical performance. Furthermore, the elastic modulus rises significantly in the early stages of placement, followed by a gradual increase over time. Optimal rock sizes and a balanced mix of rock shapes allow for improved concrete flow and mechanical properties, making RFC a highly efficient material for construction. These findings offer valuable insights for designers and engineers looking to optimize RFC for structural applications.",Mesoscale meteorology;Structural engineering;Elastic modulus;Materials science;Geotechnical engineering;Geology;Composite material;Engineering;et al.,en,5,open_access_candidate,gold,cc-by,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_efad3c1378e6,Analyzing the filling performance parameters of self-compacted mortar in rock filled concrete,Mostafa M. Elsherbeny; Jin Feng; Yanjie Xu,2024,Construction and Building Materials,dam_engineering,OpenAlex;Crossref,10.1016/j.conbuildmat.2024.136581,https://doi.org/10.1016/j.conbuildmat.2024.136581,,,Mortar;Geotechnical engineering;Materials science;Geology;Composite material,en,11,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; https://doi.org/10.15223/policy-017; https://doi.org/10.15223/policy-037; https://doi.org/10.15223/policy-012; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-004,,candidate,query=rock-filled concrete; query=rock filled concrete; query=self-compacting rock-filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_591e530bbec5,Force-electric characteristics of model rock-filled concrete under uniaxial compression with different curing ages and rock-filled ratios,Cheng Hua; Xiaochun Lu; Tao Luo,2024,The Science of The Total Environment,mechanical_properties,OpenAlex;Crossref,10.1016/j.scitotenv.2024.175462,https://doi.org/10.1016/j.scitotenv.2024.175462,,,Electrical resistivity and conductivity;Materials science;Porosity;Curing (chemistry);Composite material;Compressive strength;Geotechnical engineering;Electrical resistance and conductance;et al.,en,8,open_access_candidate,closed,https://www.elsevier.com/tdm/userlicense/1.0/; https://www.elsevier.com/legal/tdmrep-license; https://doi.org/10.15223/policy-017; https://doi.org/10.15223/policy-037; https://doi.org/10.15223/policy-012; https://doi.org/10.15223/policy-029; https://doi.org/10.15223/policy-004,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-filled concrete; query=rock filled concrete
openalex_59c8660cc9c9,Heterogeneous temperature characteristics considering rainfall effect during construction of an integrally-poured rock-filled concrete arch dam,Xiaorong Xu; Anrui Xiao; Yulong Zhu; Chao Xu; Lin Zhang; Feng Jin,2024,Construction and Building Materials,thermal_control;dam_engineering,OpenAlex,10.1016/j.conbuildmat.2024.138626,https://doi.org/10.1016/j.conbuildmat.2024.138626,,,Integrally closed;Arch dam;Arch;Geotechnical engineering;Structural engineering;Geology;Environmental science;Materials science;et al.,en,5,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete; query=rock-fill concrete dam; query=self-compacting rock-filled concrete
openalex_601bbd6003e0,Identification and characteristic analysis of internal defects in rock-filled concrete based on deep learning method,Tao Ren; Yufan Zhang; Tao Yang; Qiaolin Chen; Yu Lei; Guoji Wang; Meizhou Song,2024,Materials Today Communications,,OpenAlex,10.1016/j.mtcomm.2024.110652,https://doi.org/10.1016/j.mtcomm.2024.110652,,,Materials science;Identification (biology);Composite material;Forensic engineering;Engineering;Botany;Biology,en,3,open_access_candidate,closed,,,candidate,query=rock-filled concrete; query=rock filled concrete
crossref_e8a2d65f65dc,Influencing Factors and Research Progress of Thermal Conductivity of Rock-Fill Concrete,一鸣 梁,2024,Hans Journal of Civil Engineering,filling_capacity,Crossref,10.12677/hjce.2024.139191,https://doi.org/10.12677/hjce.2024.139191,,,,en,0,open_access_candidate,metadata,,,candidate,query=堆石混凝土; query=自密实堆石混凝土; query=金峰 堆石混凝土
